tweet_id
1532600404483051520
1522874621615349760
1531867956912590848
1538553343919931394
1532366903624273921
1531055475181199360
1539287972293517313
1539228109471371265
1542183364979036163
1530442655574167552
1531971517562642433
1540584352282685441
1523531276254597122
1534126963098624001
1534773416577880065
1542200676108775426
1540002141879812101
1538749047057547264
1536004205818925056
1529481134693834753
1527989953577332737
1526492429205241856
1528082089131888641
1541730262928826369
1525175065679044608
1535001610883055616
1523395899967574017
1522934745470058496
1540061245843415040
1525595789220798465
1526288442820382720
1541966562638254081
1525190100774182912
1521560939417460737
1538482334571409408
1521503601306218496
1522232908471230467
1534863342698897409
1530486633937747970
1528707175207559169
1532574997859823616
1535034117770956816
1533052485040017409
1521103008674848770
1535302650635243521
1542047592359550976
1538263518167937025
1536839755358515205
1532711937523392514
1534210709994852352
1527096409555869696
1521197747151556616
1538829635609235456
1541151338729447428
1537880976843362310
1529907055863246850
1534323151886340102
1523287138522963969
1528427139132973056
1530849359675666432
1525173635295678465
1521124684917583872
1534593036503719936
1520904461950103552
1533821651330076673
1540171410488053760
1522067439474950146
1526503734662123525
1537077703488184323
1539864352689475585
1525077285287649281
1525594839076720641
1526865653159718912
1541069265674981376
1528646139594960896
1530065073225486336
1537250153190543360
1534332637090828296
1533790036830871555
1533853798472482821
1534671444772237312
1529417268479893506
1524392044667490305
1525270209900138496
1524162062506733569
1539606226903961602
1521632074653863937
1533075526860013568
1522984813006929922
1533758130634362880
1522933140146302976
1522906588377489408
1533329021592694786
1522383072209125376
1528059891717271553
1532077139432189955
1537760511537713153
1540990601831018496
1528978599558389760
1523637452921278464
1540955290614611970
1536110938486603776
1525490227464265728
1531073840226476033
1536835256527077377
1525372531519000577
1529814732395405313
1534436576117268480
1537498236549726211
1527858467880505345
1523609877205061632
1534234658392653824
1526056901934448640
1521517386079342598
1534425447974436866
1541569597366747137
1537698173917200384
1530494759403409411
1533932052071993349
1538661655239868419
1541526747052740609
1531921579763830784
1524320217433882625
1535931607646879746
1539093505615663105
1520868005772677122
1534976743425163271
1524805078451994625
1529043256234983429
1524072548123787275
1537110608084090881
1532022993706434560
1540393391929843712
1537330911108284416
1539787534338859009
1523721607277166594
1530760255545626625
1538865636339851265
1532796475486441474
1524560976577630210
1526538873123356674
1531564191508836354
1523741222049021953
1538870685992374274
1537488340357812224
1530376957002764288
1540108943602638848
1528589539580821504
1528301694433611777
1523740993899565056
1540236479779069953
1521830063578271750
1533741308480733184
1529253048102567939
1522225141429805056
1521303323223154689
1521477614099177472
1530925623107018752
1540426466818654208
1520601760812863489
1524019318018740226
1532748389921718272
1520746489055784963
1521565170409132034
1538633475875643394
1522902416554971142
1528285768719925249
1528201889724215296
1527761932924899328
1520845730575007745
1524424060859473920
1536859106291634176
1527201243873042437
1539289687860322306
1523110294431895552
1525309265052844032
1525285400146632704
1538840373820534784
1521567422448377857
1531551736497950720
1526890649504698368
1525608918059188226
1530856128292106240
1526721587407380481
1540853922042204161
1526164096261009408
1539662242269896704
1540816611891978240
1529585390000041984
1535271674844794880
1529958149431648260
1527075050444271616
1522675655002968064
1531765750234419200
1539148610411016192
1538146765496586241
1534217294087438338
1538844463166103554
1528726181314408448
1539768712202518528
1527430690266320896
1534300570672046082
1523661298310938625
1522131343555002369
1541149417901891587
1532314579497193472
1539664173386199040
1530907943692079105
1524284722540593152
1525375551560728577
1526569453504299008
1526055264662716416
1533034757386186752
1522587818014380035
1528780850799775751
1524134371535425536
1524241518575636480
1542168703298674697
1540268871453745154
1542114922087305217
1527773361346342913
1537547113487167488
1541832650658385923
1539185945370578945
1524890253303205895
1537298103312818177
1528449437500338176
1527490703651065857
1521117512427089920
1528837613209149440
1532326999301185539
1520885439317647360
1528394398366633985
1536684835917271043
1528288313748209664
1530177492325216256
1523164231587471360
1540409150429085697
1529021461901348864
1522626397784711174
1521586236951076864
1527800332822097920
1533109030801096707
1521926360826007553
1536050578278727680
1525847508051714056
1523052344077914114
1526875308862984192
1532867884170493953
1539915338325757952
1541027829491634178
1522990082197708800
1534978423289946112
1539533462066954241
1524971812777562124
1528143119673352192
1532268232618307584
1522187213328592896
1528814048623702024
1540302060595384321
1528021907139973122
1536992372864823296
1526727911448903682
1541040393160359942
1524739688757862400
1537295961571172354
1523745619562864640
1528960491892133889
1541153736567005185
1524172947987992576
1521317909431205890
1542123636714266625
1530651047928025088
1524425889731256321
1532786825357578240
1539578462729535489
1525228643873693696
1527448588221046805
1527327799144423424
1527428526575693824
1526872959402532865
1526297428713930753
1528053922795081729
1531340189037080576
1522796593376038912
1527202277194334208
1539219537610133507
1523011804280012805
1538888767657889793
1536387722759266305
1541371267621818369
1527296672979484675
1537885059302051841
1541522724589289473
1541205844250939392
1540322071913398272
1536965515956178944
1525248303885074433
1524633668928647169
1535996775282008064
1539119246764126208
1526746490676314113
1532221308129497088
1529006979267579904
1540400121023807488
